run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-29-20200609-15:09:16-18612,runattr,,,configname,General,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,datetime,20200609-15:09:16,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,experiment,General,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,inifile,omnetpp.ini,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,iterationvars,$0=2ms,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,iterationvarsf,2ms-,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,measurement,$0=2ms,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,network,CellularNetwork,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,processid,18612,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,repetition,29,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,replication,#29,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,resultdir,results,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,runnumber,29,,,,,,,
General-29-20200609-15:09:16-18612,runattr,,,seedset,29,,,,,,,
General-29-20200609-15:09:16-18612,param,,,**.nUsers,10,,,,,,,
General-29-20200609-15:09:16-18612,param,,,**.timeslot,1ms,,,,,,,
General-29-20200609-15:09:16-18612,param,,,**.lambda,2ms,,,,,,,
General-29-20200609-15:09:16-18612,param,,,**.successProbGroup1,0.2,,,,,,,
General-29-20200609-15:09:16-18612,param,,,**.successProbGroup2,0.5,,,,,,,
General-29-20200609-15:09:16-18612,param,,,**.successProbGroup3,0.8,,,,,,,
General-29-20200609-15:09:16-18612,param,,,**.isBinomial,false,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,configname,General,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,datetime,20200609-15:09:33,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,experiment,General,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,inifile,omnetpp.ini,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,iterationvars,$0=2ms,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,iterationvarsf,2ms-,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,measurement,$0=2ms,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,network,CellularNetwork,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,processid,3728,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,repetition,33,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,replication,#33,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,resultdir,results,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,runnumber,33,,,,,,,
General-33-20200609-15:09:33-3728,runattr,,,seedset,33,,,,,,,
General-33-20200609-15:09:33-3728,param,,,**.nUsers,10,,,,,,,
General-33-20200609-15:09:33-3728,param,,,**.timeslot,1ms,,,,,,,
General-33-20200609-15:09:33-3728,param,,,**.lambda,2ms,,,,,,,
General-33-20200609-15:09:33-3728,param,,,**.successProbGroup1,0.2,,,,,,,
General-33-20200609-15:09:33-3728,param,,,**.successProbGroup2,0.5,,,,,,,
General-33-20200609-15:09:33-3728,param,,,**.successProbGroup3,0.8,,,,,,,
General-33-20200609-15:09:33-3728,param,,,**.isBinomial,false,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,configname,General,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,datetime,20200609-15:09:42,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,experiment,General,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,inifile,omnetpp.ini,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,iterationvars,$0=2ms,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,iterationvarsf,2ms-,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,measurement,$0=2ms,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,network,CellularNetwork,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,processid,7664,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,repetition,35,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,replication,#35,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,resultdir,results,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,runnumber,35,,,,,,,
General-35-20200609-15:09:42-7664,runattr,,,seedset,35,,,,,,,
General-35-20200609-15:09:42-7664,param,,,**.nUsers,10,,,,,,,
General-35-20200609-15:09:42-7664,param,,,**.timeslot,1ms,,,,,,,
General-35-20200609-15:09:42-7664,param,,,**.lambda,2ms,,,,,,,
General-35-20200609-15:09:42-7664,param,,,**.successProbGroup1,0.2,,,,,,,
General-35-20200609-15:09:42-7664,param,,,**.successProbGroup2,0.5,,,,,,,
General-35-20200609-15:09:42-7664,param,,,**.successProbGroup3,0.8,,,,,,,
General-35-20200609-15:09:42-7664,param,,,**.isBinomial,false,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,configname,General,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,datetime,20200609-15:08:54,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,experiment,General,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,inifile,omnetpp.ini,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,iterationvars,$0=2ms,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,iterationvarsf,2ms-,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,measurement,$0=2ms,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,network,CellularNetwork,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,processid,14608,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,repetition,24,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,replication,#24,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,resultdir,results,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,runnumber,24,,,,,,,
General-24-20200609-15:08:54-14608,runattr,,,seedset,24,,,,,,,
General-24-20200609-15:08:54-14608,param,,,**.nUsers,10,,,,,,,
General-24-20200609-15:08:54-14608,param,,,**.timeslot,1ms,,,,,,,
General-24-20200609-15:08:54-14608,param,,,**.lambda,2ms,,,,,,,
General-24-20200609-15:08:54-14608,param,,,**.successProbGroup1,0.2,,,,,,,
General-24-20200609-15:08:54-14608,param,,,**.successProbGroup2,0.5,,,,,,,
General-24-20200609-15:08:54-14608,param,,,**.successProbGroup3,0.8,,,,,,,
General-24-20200609-15:08:54-14608,param,,,**.isBinomial,false,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,configname,General,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,datetime,20200609-15:08:58,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,experiment,General,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,inifile,omnetpp.ini,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,iterationvars,$0=2ms,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,iterationvarsf,2ms-,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,measurement,$0=2ms,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,network,CellularNetwork,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,processid,15672,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,repetition,25,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,replication,#25,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,resultdir,results,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,runnumber,25,,,,,,,
General-25-20200609-15:08:58-15672,runattr,,,seedset,25,,,,,,,
General-25-20200609-15:08:58-15672,param,,,**.nUsers,10,,,,,,,
General-25-20200609-15:08:58-15672,param,,,**.timeslot,1ms,,,,,,,
General-25-20200609-15:08:58-15672,param,,,**.lambda,2ms,,,,,,,
General-25-20200609-15:08:58-15672,param,,,**.successProbGroup1,0.2,,,,,,,
General-25-20200609-15:08:58-15672,param,,,**.successProbGroup2,0.5,,,,,,,
General-25-20200609-15:08:58-15672,param,,,**.successProbGroup3,0.8,,,,,,,
General-25-20200609-15:08:58-15672,param,,,**.isBinomial,false,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,configname,General,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,datetime,20200609-15:09:07,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,experiment,General,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,inifile,omnetpp.ini,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,iterationvars,$0=2ms,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,iterationvarsf,2ms-,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,measurement,$0=2ms,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,network,CellularNetwork,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,processid,5668,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,repetition,27,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,replication,#27,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,resultdir,results,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,runnumber,27,,,,,,,
General-27-20200609-15:09:07-5668,runattr,,,seedset,27,,,,,,,
General-27-20200609-15:09:07-5668,param,,,**.nUsers,10,,,,,,,
General-27-20200609-15:09:07-5668,param,,,**.timeslot,1ms,,,,,,,
General-27-20200609-15:09:07-5668,param,,,**.lambda,2ms,,,,,,,
General-27-20200609-15:09:07-5668,param,,,**.successProbGroup1,0.2,,,,,,,
General-27-20200609-15:09:07-5668,param,,,**.successProbGroup2,0.5,,,,,,,
General-27-20200609-15:09:07-5668,param,,,**.successProbGroup3,0.8,,,,,,,
General-27-20200609-15:09:07-5668,param,,,**.isBinomial,false,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,configname,General,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,datetime,20200609-15:09:46,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,experiment,General,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,inifile,omnetpp.ini,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,iterationvars,$0=2ms,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,iterationvarsf,2ms-,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,measurement,$0=2ms,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,network,CellularNetwork,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,processid,18188,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,repetition,36,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,replication,#36,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,resultdir,results,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,runnumber,36,,,,,,,
General-36-20200609-15:09:46-18188,runattr,,,seedset,36,,,,,,,
General-36-20200609-15:09:46-18188,param,,,**.nUsers,10,,,,,,,
General-36-20200609-15:09:46-18188,param,,,**.timeslot,1ms,,,,,,,
General-36-20200609-15:09:46-18188,param,,,**.lambda,2ms,,,,,,,
General-36-20200609-15:09:46-18188,param,,,**.successProbGroup1,0.2,,,,,,,
General-36-20200609-15:09:46-18188,param,,,**.successProbGroup2,0.5,,,,,,,
General-36-20200609-15:09:46-18188,param,,,**.successProbGroup3,0.8,,,,,,,
General-36-20200609-15:09:46-18188,param,,,**.isBinomial,false,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,configname,General,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,datetime,20200609-15:09:55,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,experiment,General,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,inifile,omnetpp.ini,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,iterationvars,$0=2ms,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,iterationvarsf,2ms-,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,measurement,$0=2ms,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,network,CellularNetwork,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,processid,4296,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,repetition,38,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,replication,#38,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,resultdir,results,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,runnumber,38,,,,,,,
General-38-20200609-15:09:55-4296,runattr,,,seedset,38,,,,,,,
General-38-20200609-15:09:55-4296,param,,,**.nUsers,10,,,,,,,
General-38-20200609-15:09:55-4296,param,,,**.timeslot,1ms,,,,,,,
General-38-20200609-15:09:55-4296,param,,,**.lambda,2ms,,,,,,,
General-38-20200609-15:09:55-4296,param,,,**.successProbGroup1,0.2,,,,,,,
General-38-20200609-15:09:55-4296,param,,,**.successProbGroup2,0.5,,,,,,,
General-38-20200609-15:09:55-4296,param,,,**.successProbGroup3,0.8,,,,,,,
General-38-20200609-15:09:55-4296,param,,,**.isBinomial,false,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,configname,General,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,datetime,20200609-15:10:04,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,experiment,General,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,inifile,omnetpp.ini,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,iterationvars,$0=2ms,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,iterationvarsf,2ms-,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,measurement,$0=2ms,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,network,CellularNetwork,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,processid,19052,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,repetition,40,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,replication,#40,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,resultdir,results,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,runnumber,40,,,,,,,
General-40-20200609-15:10:04-19052,runattr,,,seedset,40,,,,,,,
General-40-20200609-15:10:04-19052,param,,,**.nUsers,10,,,,,,,
General-40-20200609-15:10:04-19052,param,,,**.timeslot,1ms,,,,,,,
General-40-20200609-15:10:04-19052,param,,,**.lambda,2ms,,,,,,,
General-40-20200609-15:10:04-19052,param,,,**.successProbGroup1,0.2,,,,,,,
General-40-20200609-15:10:04-19052,param,,,**.successProbGroup2,0.5,,,,,,,
General-40-20200609-15:10:04-19052,param,,,**.successProbGroup3,0.8,,,,,,,
General-40-20200609-15:10:04-19052,param,,,**.isBinomial,false,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,configname,General,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,datetime,20200609-15:10:09,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,experiment,General,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,inifile,omnetpp.ini,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,iterationvars,$0=2ms,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,iterationvarsf,2ms-,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,measurement,$0=2ms,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,network,CellularNetwork,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,processid,6940,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,repetition,41,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,replication,#41,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,resultdir,results,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,runnumber,41,,,,,,,
General-41-20200609-15:10:09-6940,runattr,,,seedset,41,,,,,,,
General-41-20200609-15:10:09-6940,param,,,**.nUsers,10,,,,,,,
General-41-20200609-15:10:09-6940,param,,,**.timeslot,1ms,,,,,,,
General-41-20200609-15:10:09-6940,param,,,**.lambda,2ms,,,,,,,
General-41-20200609-15:10:09-6940,param,,,**.successProbGroup1,0.2,,,,,,,
General-41-20200609-15:10:09-6940,param,,,**.successProbGroup2,0.5,,,,,,,
General-41-20200609-15:10:09-6940,param,,,**.successProbGroup3,0.8,,,,,,,
General-41-20200609-15:10:09-6940,param,,,**.isBinomial,false,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,configname,General,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,datetime,20200609-15:09:25,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,experiment,General,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,inifile,omnetpp.ini,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,iterationvars,$0=2ms,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,iterationvarsf,2ms-,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,measurement,$0=2ms,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,network,CellularNetwork,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,processid,8048,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,repetition,31,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,replication,#31,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,resultdir,results,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,runnumber,31,,,,,,,
General-31-20200609-15:09:25-8048,runattr,,,seedset,31,,,,,,,
General-31-20200609-15:09:25-8048,param,,,**.nUsers,10,,,,,,,
General-31-20200609-15:09:25-8048,param,,,**.timeslot,1ms,,,,,,,
General-31-20200609-15:09:25-8048,param,,,**.lambda,2ms,,,,,,,
General-31-20200609-15:09:25-8048,param,,,**.successProbGroup1,0.2,,,,,,,
General-31-20200609-15:09:25-8048,param,,,**.successProbGroup2,0.5,,,,,,,
General-31-20200609-15:09:25-8048,param,,,**.successProbGroup3,0.8,,,,,,,
General-31-20200609-15:09:25-8048,param,,,**.isBinomial,false,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,configname,General,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,datetime,20200609-15:10:13,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,experiment,General,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,inifile,omnetpp.ini,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,iterationvars,$0=2ms,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,iterationvarsf,2ms-,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,measurement,$0=2ms,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,network,CellularNetwork,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,processid,4160,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,repetition,42,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,replication,#42,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,resultdir,results,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,runnumber,42,,,,,,,
General-42-20200609-15:10:13-4160,runattr,,,seedset,42,,,,,,,
General-42-20200609-15:10:13-4160,param,,,**.nUsers,10,,,,,,,
General-42-20200609-15:10:13-4160,param,,,**.timeslot,1ms,,,,,,,
General-42-20200609-15:10:13-4160,param,,,**.lambda,2ms,,,,,,,
General-42-20200609-15:10:13-4160,param,,,**.successProbGroup1,0.2,,,,,,,
General-42-20200609-15:10:13-4160,param,,,**.successProbGroup2,0.5,,,,,,,
General-42-20200609-15:10:13-4160,param,,,**.successProbGroup3,0.8,,,,,,,
General-42-20200609-15:10:13-4160,param,,,**.isBinomial,false,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,configname,General,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,datetime,20200609-15:07:27,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,experiment,General,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,inifile,omnetpp.ini,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,iterationvars,$0=2ms,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,iterationvarsf,2ms-,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,measurement,$0=2ms,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,network,CellularNetwork,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,processid,18152,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,repetition,4,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,replication,#4,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,resultdir,results,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,runnumber,4,,,,,,,
General-4-20200609-15:07:27-18152,runattr,,,seedset,4,,,,,,,
General-4-20200609-15:07:27-18152,param,,,**.nUsers,10,,,,,,,
General-4-20200609-15:07:27-18152,param,,,**.timeslot,1ms,,,,,,,
General-4-20200609-15:07:27-18152,param,,,**.lambda,2ms,,,,,,,
General-4-20200609-15:07:27-18152,param,,,**.successProbGroup1,0.2,,,,,,,
General-4-20200609-15:07:27-18152,param,,,**.successProbGroup2,0.5,,,,,,,
General-4-20200609-15:07:27-18152,param,,,**.successProbGroup3,0.8,,,,,,,
General-4-20200609-15:07:27-18152,param,,,**.isBinomial,false,,,,,,,
General-23-20200609-15:08:49-10192,runattr,,,configname,General,,,,,,,
General-23-20200609-15:08:49-10192,runattr,,,datetime,20200609-15:08:49,,,,,,,
General-23-20200609-15:08:49-10192,runattr,,,experiment,General,,,,,,,
General-23-20200609-15:08:49-10192,runattr,,,inifile,omnetpp.ini,,,,,,,
General-23-20200609-15:08:49-10192,runattr,,,iterationvars,$0=2ms,,,,,,,
General-23-20200609-15:08:49-10192,runattr,,,iterationvarsf,2ms-,,,,,,,
General-23-20200609-15:08:49-10192,runattr,,,measurement,$0=2ms,,,,,,,
